Mcph1	8	behavior | cardiovascular | cellular | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | pigmentation | reproductive | skeleton | vision/eye
Mctp1	13	behavior | hearing/vestibular/ear | nervous system
Mdk	2	behavior | cardiovascular | cellular | hearing/vestibular/ear | hematopoietic | homeostasis | immune | liver/biliary | nervous system | renal/urinary
Mdwh	2	
Mecom	3	behavior | cardiovascular | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | limbs/digits/tail | mortality/aging | nervous system | reproductive | respiratory
Mecp2	X	adipose | behavior | cardiovascular | cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | integument | liver/biliary | mortality/aging | nervous system | reproductive | respiratory | skeleton
Med10	13	embryo | growth/size/body | hearing/vestibular/ear | mortality/aging
Med25	7	behavior | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Med28	5	embryo | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | mortality/aging
Mef2c	13	behavior | cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | integument | limbs/digits/tail | mortality/aging | muscle | pigmentation | respiratory | skeleton
Meis2	2	
Mesp1	7	
Mfsd4b4	10	hearing/vestibular/ear
mge	UN	behavior | hearing/vestibular/ear
Mgrn1	16	cardiovascular | growth/size/body | hearing/vestibular/ear | mortality/aging | skeleton
Mif	10	hearing/vestibular/ear | hematopoietic | immune | nervous system
Minar2	18	adipose | behavior | growth/size/body | hearing/vestibular/ear | homeostasis | skeleton
Mir96	6	behavior | hearing/vestibular/ear | nervous system
Mitf	6	craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation | vision/eye
mix	UN	behavior | hearing/vestibular/ear | nervous system | reproductive
Mkks	2	behavior | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | nervous system | respiratory | taste/olfaction | vision/eye
Mkrn2	6	growth/size/body | hearing/vestibular/ear | hematopoietic | immune | reproductive
Mks1	11	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | limbs/digits/tail | liver/biliary | nervous system | renal/urinary | skeleton | vision/eye
Mmp14	14	adipose | behavior | craniofacial | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | skeleton | vision/eye
Mob1a	6	
Mob1b	5	
Morc2a	11	cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | reproductive | respiratory | skeleton | vision/eye
Mp	18	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | nervous system | skeleton | vision/eye
mpc96H	UN	growth/size/body | hearing/vestibular/ear | homeostasis | vision/eye
mpc169H	5	hearing/vestibular/ear
mpc190H	UN	hearing/vestibular/ear | homeostasis
mpc202H	2	hearing/vestibular/ear
mpc203H	UN	behavior | hearing/vestibular/ear
mpc227H	UN	hearing/vestibular/ear
mpc231H	UN	hearing/vestibular/ear | homeostasis
mpc285H	UN	behavior | hearing/vestibular/ear | homeostasis | vision/eye
mpc290H	UN	adipose | craniofacial | growth/size/body | hearing/vestibular/ear
mpc312H	UN	hearing/vestibular/ear | homeostasis
Mpdz	4	adipose | behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | vision/eye
Mpv17	5	adipose | behavior | cardiovascular | cellular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | integument | liver/biliary | mortality/aging | muscle | nervous system | pigmentation | renal/urinary | skeleton
Mpzl2	9	behavior | hearing/vestibular/ear | integument | limbs/digits/tail | nervous system | pigmentation | skeleton
Msrb3	10	cellular | hearing/vestibular/ear | nervous system
Msx1	5	craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | liver/biliary | mortality/aging | nervous system | respiratory | skeleton | vision/eye
Msx2	13	behavior | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | mortality/aging | skeleton
mt-Tr	MT	
Muc5b	7	cellular | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | respiratory
Mut607	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | pigmentation
Mut640	15	craniofacial | growth/size/body | hearing/vestibular/ear | integument | mortality/aging | pigmentation
Mut1293	UN	cardiovascular | craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | mortality/aging | skeleton | vision/eye
Myc	15	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | pigmentation | skeleton
Myd88	9	cardiovascular | cellular | digestive/alimentary | endocrine/exocrine | hearing/vestibular/ear | hematopoietic | homeostasis | immune | liver/biliary | mortality/aging | neoplasm | nervous system | renal/urinary | respiratory | skeleton | vision/eye
Myh1	11	adipose | behavior | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | nervous system | renal/urinary | skeleton
Myh9	15	hearing/vestibular/ear | mortality/aging
Myo1c	11	hearing/vestibular/ear | nervous system
Myo3a	2	hearing/vestibular/ear | nervous system
Myo5a	9	behavior | craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | muscle | nervous system | pigmentation
Myo6	9	behavior | cardiovascular | cellular | hearing/vestibular/ear | muscle | nervous system
Myo7a	7	hearing/vestibular/ear | nervous system
Myo10	15	behavior | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | pigmentation | skeleton | vision/eye
Myo15	11	hearing/vestibular/ear
n-TUtca2	7	craniofacial | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | respiratory | skeleton
Nabp2	10	craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | respiratory | skeleton
Nacc1	8	behavior | growth/size/body | hearing/vestibular/ear | integument | renal/urinary | reproductive | skeleton | vision/eye
Naglu	11	behavior | cardiovascular | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | liver/biliary | mortality/aging | nervous system | pigmentation | renal/urinary | skeleton | vision/eye
Ncoa3	2	cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | homeostasis
Ndp	X	cardiovascular | hearing/vestibular/ear | nervous system | pigmentation | skeleton | vision/eye
Ndst1	18	cardiovascular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | nervous system | renal/urinary | skeleton | vision/eye
Nedd4l	18	behavior | hearing/vestibular/ear | mortality/aging | nervous system
Nek5	8	hearing/vestibular/ear
Nemp1	10	hearing/vestibular/ear | homeostasis | reproductive
Neurod1	2	cellular | homeostasis | mortality/aging | nervous system | vision/eye
Nf1	11	cellular | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | pigmentation | reproductive
Nf2	11	craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | immune | integument | mortality/aging | neoplasm | nervous system | renal/urinary | respiratory | skeleton
Nfix	8	growth/size/body | hearing/vestibular/ear | nervous system | vision/eye
Nfkb1	3	cellular | digestive/alimentary | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | nervous system
Ngfr	11	behavior | cardiovascular | cellular | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | muscle | nervous system | respiratory | skeleton | taste/olfaction | vision/eye
Nihlr1	4	hearing/vestibular/ear
Nihls1	2	hearing/vestibular/ear
Nin	12	behavior | cardiovascular | hearing/vestibular/ear | nervous system
Nipbl	15	adipose | behavior | cardiovascular | cellular | craniofacial | growth/size/body | hearing/vestibular/ear | immune | limbs/digits/tail | mortality/aging | nervous system | skeleton | vision/eye
Nisch	14	craniofacial | growth/size/body | hearing/vestibular/ear | immune | mortality/aging | respiratory | skeleton
Nkx3-2	5	craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | limbs/digits/tail | mortality/aging | skeleton
nmf110	18	behavior | growth/size/body | hearing/vestibular/ear
nmf118	10	behavior | growth/size/body | hearing/vestibular/ear | muscle | nervous system
nmf172	10	behavior | hearing/vestibular/ear
nmf370	UN	behavior | hearing/vestibular/ear | immune
nmf391	UN	behavior | growth/size/body | hearing/vestibular/ear | immune | muscle | nervous system
Nog	11	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | mortality/aging | muscle | nervous system | renal/urinary | reproductive | respiratory | skeleton | vision/eye
Notch1	2	cardiovascular | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | vision/eye
Notch3	17	growth/size/body | hearing/vestibular/ear | mortality/aging | muscle | nervous system | renal/urinary | reproductive | skeleton
Nox3	17	behavior | hearing/vestibular/ear
Noxo1	17	behavior | hearing/vestibular/ear
Npr3	15	hearing/vestibular/ear | limbs/digits/tail | skeleton
Nptn	9	behavior | hearing/vestibular/ear | nervous system
Nr2f1	13	behavior | embryo | growth/size/body | mortality/aging
Nr4a3	4	behavior | cellular | hearing/vestibular/ear | nervous system
Nsun2	13	adipose | behavior | cardiovascular | cellular | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | reproductive | respiratory | skeleton | vision/eye
Nt5dc2	14	behavior | hearing/vestibular/ear
Ntn1	11	behavior | hearing/vestibular/ear | mortality/aging | nervous system
Ntng2	2	behavior | hearing/vestibular/ear
Ntrk2	13	behavior | hearing/vestibular/ear | mortality/aging | nervous system
Ntrk3	7	behavior | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system
Numb	12	
Numbl	7	reproductive
nur9	11	behavior | hearing/vestibular/ear
nur22	UN	behavior | growth/size/body | hearing/vestibular/ear
nv	7	behavior | growth/size/body | hearing/vestibular/ear
Nxf1	19	
Nxn	11	cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | liver/biliary | mortality/aging | nervous system | skeleton | vision/eye
Oc90	15	hearing/vestibular/ear
Oca2	7	adipose | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | pigmentation | renal/urinary | vision/eye
Ocm	5	hearing/vestibular/ear | nervous system
oda	14	craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | pigmentation
Odf2	2	cellular | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | immune | mortality/aging | nervous system | reproductive | respiratory
Odf3l2	10	behavior | hearing/vestibular/ear | integument
Opa1	16	behavior | cardiovascular | cellular | hearing/vestibular/ear | homeostasis | mortality/aging | muscle | nervous system | vision/eye
Oprl1	2	behavior | hearing/vestibular/ear | homeostasis | integument | nervous system
Osr2	15	craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | mortality/aging | skeleton | vision/eye
Otoa	7	hearing/vestibular/ear | nervous system
Otof	5	behavior | hearing/vestibular/ear | nervous system
Otog	7	behavior | hearing/vestibular/ear
Otop1	5	behavior | hearing/vestibular/ear
Otos	1	hearing/vestibular/ear | nervous system | skeleton
Otx1	11	behavior | hearing/vestibular/ear
Otx2	14	cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | mortality/aging | muscle | nervous system | pigmentation | respiratory | skeleton | taste/olfaction | vision/eye
Ovol2	2	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | vision/eye
pado	UN	behavior | hearing/vestibular/ear
pal	2	cardiovascular | cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system
Parp1	1	cellular | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | reproductive
Pax2	19	cardiovascular | cellular | embryo | endocrine/exocrine | hearing/vestibular/ear | mortality/aging | nervous system | renal/urinary | vision/eye
Pax3	1	cellular | craniofacial | embryo | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | muscle | nervous system | pigmentation | skeleton
Pax5	4	behavior | cardiovascular | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | muscle
Pax6	2	craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | integument | mortality/aging | pigmentation | reproductive | skeleton | vision/eye
Pax8	2	cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | homeostasis | mortality/aging | vision/eye
Pax9	12	craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Pbx1	1	cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | renal/urinary | reproductive | respiratory | skeleton
Pcdh15	10	behavior | hearing/vestibular/ear | nervous system
Pde6b	5	behavior | nervous system | vision/eye
Pdzd7	19	hearing/vestibular/ear
Pedc	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | mortality/aging | pigmentation
Pgap1	1	craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | reproductive | respiratory | skeleton | vision/eye
pgo	11	behavior | hearing/vestibular/ear
Phc1	6	cardiovascular | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hematopoietic | immune | mortality/aging | skeleton | vision/eye
Phc2	4	cellular | skeleton
Phex	X	craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | limbs/digits/tail | skeleton
Phf6	X	hearing/vestibular/ear | mortality/aging
Phl1	17	hearing/vestibular/ear | nervous system
Phl2	10	hearing/vestibular/ear | nervous system
Pias2	18	growth/size/body | hearing/vestibular/ear | limbs/digits/tail | skeleton
Pigq	17	cardiovascular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | mortality/aging | nervous system | vision/eye
Pitpnm1	19	hearing/vestibular/ear | hematopoietic | homeostasis | immune
Pitx1	13	craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | skeleton
Pjvk	2	behavior | hearing/vestibular/ear
Pkhd1l1	15	hearing/vestibular/ear | mortality/aging | nervous system
Pla2g3	11	cellular | embryo | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | reproductive
Plag1	4	behavior | craniofacial | growth/size/body | hearing/vestibular/ear
Plat	8	behavior | cardiovascular | cellular | hematopoietic | homeostasis | immune | mortality/aging | muscle | nervous system | respiratory | skeleton | vision/eye
Plau	14	adipose | cardiovascular | cellular | craniofacial | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | muscle | neoplasm | reproductive | respiratory | skeleton | vision/eye
Plcb4	2	adipose | behavior | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | liver/biliary | nervous system | reproductive | skeleton
Plcg1	2	digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | mortality/aging
ples	UN	craniofacial | growth/size/body | hearing/vestibular/ear | integument | pigmentation
Plod3	5	behavior | hearing/vestibular/ear | mortality/aging
Plp1	X	behavior | growth/size/body | hematopoietic | homeostasis | immune | nervous system | skeleton
Pls1	9	cellular | digestive/alimentary | hearing/vestibular/ear | immune | mortality/aging | nervous system
Pmp22	11	behavior | hearing/vestibular/ear | nervous system | reproductive
Polb	8	cardiovascular | embryo | endocrine/exocrine | hearing/vestibular/ear | homeostasis | immune | integument | mortality/aging | muscle | nervous system | skeleton | vision/eye
Polg	7	cellular | digestive/alimentary | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | mortality/aging | muscle | nervous system | pigmentation | reproductive | skeleton
Polh	17	craniofacial | growth/size/body | hearing/vestibular/ear | integument | neoplasm | pigmentation
Pou1f1	16	cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | nervous system | pigmentation | reproductive | skeleton
Pou3f3	1	craniofacial | hearing/vestibular/ear | mortality/aging | nervous system | renal/urinary | skeleton
Pou3f4	X	behavior | hearing/vestibular/ear
Pou4f2	8	nervous system | vision/eye
Pou4f3	18	behavior | growth/size/body | hearing/vestibular/ear | nervous system
Pparg	6	cardiovascular
Ppfia3	7	behavior | hearing/vestibular/ear | vision/eye
Ppip5k2	1	hearing/vestibular/ear | nervous system
Ppp1r42	1	hearing/vestibular/ear | skeleton
Ppp6c	2	behavior | hearing/vestibular/ear | homeostasis | mortality/aging
pr	UN	behavior | craniofacial | embryo | hearing/vestibular/ear | limbs/digits/tail | nervous system | skeleton
Prdm5	6	behavior | cardiovascular | endocrine/exocrine | hearing/vestibular/ear | homeostasis | integument | nervous system | reproductive | vision/eye
Prickle1	15	cardiovascular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | muscle | nervous system | renal/urinary | respiratory | skeleton | vision/eye
Prkdc	16	cellular | digestive/alimentary | endocrine/exocrine | hematopoietic | homeostasis | immune | mortality/aging | neoplasm
Prkra	2	behavior | hearing/vestibular/ear | homeostasis | limbs/digits/tail | skeleton
Prmt9	8	hearing/vestibular/ear | skeleton
Prrx1	1	cardiovascular | craniofacial | growth/size/body | homeostasis | limbs/digits/tail | mortality/aging | respiratory | skeleton
Prrx2	2	
Psap	10	behavior | cardiovascular | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | reproductive | vision/eye
Psph	5	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | respiratory | skeleton | vision/eye
Pstpip2	18	craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | integument | limbs/digits/tail | skeleton
pta	2	cardiovascular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | limbs/digits/tail | mortality/aging | skeleton
Ptch1	13	cardiovascular | cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | respiratory | taste/olfaction | vision/eye
Ptchd1	X	behavior | growth/size/body | hearing/vestibular/ear | hematopoietic | immune
Ptk7	17	cardiovascular | embryo | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | nervous system | respiratory | skeleton | vision/eye
Ptn	6	cellular | hearing/vestibular/ear | hematopoietic | homeostasis | immune | liver/biliary
Ptpn11	5	cardiovascular | craniofacial | digestive/alimentary | growth/size/body | hearing/vestibular/ear | mortality/aging | respiratory | skeleton | vision/eye
Ptprq	10	hearing/vestibular/ear
Pv	UN	behavior | hearing/vestibular/ear
pvt	7	behavior | hearing/vestibular/ear | nervous system
pwhl	4	behavior | hearing/vestibular/ear
Qk	17	behavior | cellular | hearing/vestibular/ear | nervous system | reproductive
qvyr	14	behavior | growth/size/body | hearing/vestibular/ear | mortality/aging
Rab10	12	behavior | cardiovascular | hearing/vestibular/ear | mortality/aging | vision/eye
Rab11fip3	17	adipose | behavior | hearing/vestibular/ear
Rag1	2	cardiovascular | cellular | digestive/alimentary | endocrine/exocrine | hearing/vestibular/ear | hematopoietic | immune | integument | nervous system | pigmentation | respiratory | skeleton | vision/eye
Rala	13	cardiovascular | embryo | endocrine/exocrine | hearing/vestibular/ear | immune | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | skeleton | vision/eye
Rap1gap2	11	behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | vision/eye
Rara	11	cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | reproductive | respiratory | skeleton | vision/eye
Rarb	14	vision/eye
Rarg	15	craniofacial | endocrine/exocrine | growth/size/body | homeostasis | integument | mortality/aging | reproductive | respiratory | skeleton | vision/eye
Rasa1	13	cellular | craniofacial | embryo | growth/size/body | mortality/aging
Rb1	14	behavior | cardiovascular | cellular | embryo | growth/size/body | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | neoplasm | nervous system | skeleton | vision/eye
rba	UN	behavior | hearing/vestibular/ear
Rbl1	2	
Rbl2	8	
rda	9	behavior | hearing/vestibular/ear | nervous system
Rdh10	1	behavior | cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | limbs/digits/tail | liver/biliary | mortality/aging | nervous system | renal/urinary | respiratory | vision/eye
Rdns	UN	craniofacial | growth/size/body | hearing/vestibular/ear | immune | reproductive | skeleton | vision/eye
Rdx	9	behavior | hearing/vestibular/ear | homeostasis | liver/biliary | nervous system
Reg2	6	hearing/vestibular/ear | homeostasis
Rere	4	cardiovascular | craniofacial | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | renal/urinary | vision/eye
Rest	5	hearing/vestibular/ear | nervous system
Rfx1	8	
Rfx3	19	
rg	UN	behavior | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | pigmentation
Rgn	X	adipose | behavior | cardiovascular | cellular | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | liver/biliary | mortality/aging | nervous system | respiratory | skeleton | vision/eye
Rgsc114	UN	behavior | hearing/vestibular/ear
Rgsc190	UN	behavior | hearing/vestibular/ear
Rgsc252	UN	behavior | craniofacial | growth/size/body | hearing/vestibular/ear
Rgsc376	UN	behavior | hearing/vestibular/ear
Rgsc469	UN	behavior | hearing/vestibular/ear
Rgsc513	UN	behavior | hearing/vestibular/ear
Rgsc524	UN	behavior | hearing/vestibular/ear
Rgsc558	UN	behavior | hearing/vestibular/ear
Rgsc639	UN	behavior | hearing/vestibular/ear
Rgsc785	UN	behavior | hearing/vestibular/ear
Rgsc788	UN	behavior | hearing/vestibular/ear
Rgsc850	UN	behavior | hearing/vestibular/ear
Rgsc852	UN	behavior | hearing/vestibular/ear
Rgsc901	UN	behavior | hearing/vestibular/ear
Rgsc920	UN	behavior | hearing/vestibular/ear
Rgsc1015	UN	behavior | hearing/vestibular/ear
Rgsc1152	UN	behavior | hearing/vestibular/ear | vision/eye
Rgsc1547	UN	behavior | hearing/vestibular/ear | immune
Rgsc1854	UN	craniofacial | growth/size/body | hearing/vestibular/ear
Ripor2	13	hearing/vestibular/ear | nervous system
Rnd3	2	behavior | growth/size/body | hearing/vestibular/ear | mortality/aging | muscle | nervous system | vision/eye
Rnf10	5	adipose | behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | limbs/digits/tail | mortality/aging | muscle | nervous system | skeleton | vision/eye
Robo3	9	behavior | hearing/vestibular/ear | mortality/aging | nervous system
Ror1	4	cellular | hearing/vestibular/ear | homeostasis | mortality/aging | nervous system | respiratory
Ror2	13	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | homeostasis | limbs/digits/tail | mortality/aging | nervous system | reproductive | respiratory | skeleton | vision/eye
Rpgrip1l	8	cardiovascular | cellular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | reproductive | respiratory | skeleton | vision/eye
Rpl27a	7	behavior | cellular | craniofacial | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | mortality/aging | nervous system | pigmentation
Rpl38	11	cardiovascular | cellular | craniofacial | embryo | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | limbs/digits/tail | mortality/aging | nervous system | pigmentation | reproductive | respiratory | skeleton
Rps6	4	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | liver/biliary | pigmentation
Rps19	7	cellular | craniofacial | growth/size/body | hearing/vestibular/ear | hematopoietic | integument | limbs/digits/tail | mortality/aging | pigmentation
Rps20	4	craniofacial | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | pigmentation
Rsad1	11	endocrine/exocrine | hearing/vestibular/ear | hematopoietic | immune | mortality/aging | nervous system | reproductive
Rspo2	15	cardiovascular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | integument | limbs/digits/tail | mortality/aging | renal/urinary | reproductive | respiratory | skeleton
Rubie	14	behavior | hearing/vestibular/ear
Rxra	2	cardiovascular | cellular | embryo | growth/size/body | hematopoietic | homeostasis | immune | integument | mortality/aging | pigmentation | respiratory | skeleton | vision/eye
Rxrb	17	cellular | endocrine/exocrine | homeostasis | reproductive
S1pr2	9	cardiovascular | hearing/vestibular/ear | nervous system
S1pr3	13	cellular | homeostasis | immune | mortality/aging | reproductive | respiratory
Sall1	8	digestive/alimentary | hearing/vestibular/ear | limbs/digits/tail | mortality/aging | nervous system | renal/urinary | skeleton
Sall4	2	behavior | craniofacial | digestive/alimentary | hearing/vestibular/ear | homeostasis | immune | limbs/digits/tail | mortality/aging | nervous system | renal/urinary | reproductive | skeleton
salr	10	behavior | hearing/vestibular/ear
SB2/1	UN	hearing/vestibular/ear
sbse	4	adipose | craniofacial | growth/size/body | hearing/vestibular/ear | nervous system | reproductive | skeleton
Scaper	9	behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | hematopoietic | immune | mortality/aging | reproductive
Scarb2	5	behavior | cardiovascular | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | mortality/aging | nervous system | renal/urinary
Scn8a	15	behavior | growth/size/body | hearing/vestibular/ear | nervous system
Scnm1	3	
Scrib	15	embryo | hearing/vestibular/ear | limbs/digits/tail | nervous system
Scube3	17	adipose | behavior | cardiovascular | craniofacial | growth/size/body | hearing/vestibular/ear | homeostasis | limbs/digits/tail | renal/urinary | respiratory | skeleton
Sec24b	3	cardiovascular | embryo | growth/size/body | hearing/vestibular/ear | mortality/aging | nervous system | respiratory
Selenok	14	hearing/vestibular/ear | skeleton
Serinc3	2	hearing/vestibular/ear | homeostasis
Setd5	6	behavior | cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | muscle | nervous system | pigmentation | renal/urinary | skeleton | vision/eye
Sfn	4	cellular | craniofacial | digestive/alimentary | embryo | growth/size/body | hearing/vestibular/ear | homeostasis | integument | limbs/digits/tail | liver/biliary | mortality/aging | neoplasm | reproductive | respiratory | skeleton | vision/eye
Sfswap	5	behavior | hearing/vestibular/ear
Sh3pxd2a	19	cardiovascular | craniofacial | digestive/alimentary | embryo | endocrine/exocrine | growth/size/body | hearing/vestibular/ear | hematopoietic | homeostasis | immune | integument | liver/biliary | mortality/aging | muscle | nervous system | renal/urinary | reproductive | respiratory | skeleton | vision/eye
Sh3pxd2b	11	adipose | cardiovascular | craniofacial | growth/size/body | hearing/vestibular/ear | immune | nervous system | reproductive | skeleton | vision/eye
